"eventDate","year","month","day","decimalLatitude","decimalLongitude","stateProvince","order","scientificName","vernacularName","individualCount"
"2011-11-10",2011,11,10,-38.3843,144.1943,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-11-10",2011,11,10,-38.39,144.2,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-11-10",2011,11,10,-38.3863,144.1976,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-11-09",2011,11,9,-38.3502,144.1285,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-11-09",2011,11,9,-38.3502,144.1285,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-11-09",2011,11,9,-38.3518,144.1378,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-02-26",2013,2,26,-38.5053,143.9826,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-02-26",2013,2,26,-38.5049,143.9853,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-02-15",2012,2,15,-38.3731,144.0859,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-02-15",2012,2,15,-38.373,144.089,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-02-16",2012,2,16,-38.378,144.086,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-12-07",2011,12,7,-38.4254,144.1337,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-12-07",2011,12,7,-38.4249,144.1288,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.9849,141.5313,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.9864,141.5428,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.9872,141.5409,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-37.9886,141.5336,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.9891,141.5414,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-14",2013,1,14,-37.99,141.53,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-14",2013,1,14,-37.993,141.532,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-14",2013,1,14,-37.9937,141.5345,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-14",2013,1,14,-37.9947,141.5387,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-14",2013,1,14,-37.9882,141.5358,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.9842,141.5427,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.985,141.536,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.985,141.545,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-13",2013,1,13,-37.9856,141.5379,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1706,141.5046,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-16",2013,1,16,-38.1726,141.5079,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-16",2013,1,16,-38.1726,141.5135,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1755,141.5041,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1748,141.5148,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1756,141.5075,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1706,141.5074,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1706,141.5074,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-16",2013,1,16,-38.1767,141.5144,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.178,141.505,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1794,141.5063,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1781,141.5122,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.178,141.503,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1806,141.5073,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1801,141.5104,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1702,141.5136,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-16",2013,1,16,-38.1807,141.5147,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1794,141.5131,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.1741,141.5137,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-15",2013,1,15,-38.179,141.5,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-16",2013,1,16,-38.1715,141.5085,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1691,141.5135,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-16",2013,1,16,-38.1716,141.5146,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1716,141.5146,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8888,141.4924,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-37.8905,141.5054,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8947,141.4917,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8942,141.4986,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8884,141.4948,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.895,141.501,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8944,141.5028,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8943,141.5055,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-37.8943,141.5055,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.896,141.494,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8967,141.4997,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8974,141.5018,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8947,141.4957,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-37.8975,141.4953,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-37.8879,141.4986,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8958,141.5042,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-37.8958,141.5042,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-37.8987,141.4923,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-37.8987,141.4988,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.899,141.501,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8992,141.5061,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-37.8886,141.5051,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8905,141.4934,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-37.8897,141.5027,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-12",2013,1,12,-37.8909,141.4955,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-38.1844,141.6833,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-38.1851,141.6859,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1864,141.6828,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.1862,141.6874,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1863,141.6912,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.186,141.694,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1861,141.6961,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1811,141.6839,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-38.1872,141.6852,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1878,141.6952,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1896,141.6845,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-07",2013,1,7,-38.1887,141.6874,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1883,141.6895,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1887,141.6918,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1888,141.6942,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.191,141.683,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-07",2013,1,7,-38.191,141.687,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-38.191,141.687,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1911,141.6897,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1912,141.6951,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-08",2013,1,8,-38.1836,141.6956,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-38.1804,141.6927,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-38.181,141.696,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-11",2013,1,11,-38.1823,141.6835,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-10",2013,1,10,-38.1829,141.6849,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-12",2013,5,12,-38.1924,141.6891,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-05-16",2013,5,16,-37.8889,141.4954,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-02-20",2008,2,20,-37.1607,146.7523,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-02-20",2008,2,20,-37.1544,146.7624,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-06-12",2008,6,12,-37.2986,146.7363,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-04-03",2006,4,3,-37.2405,145.2361,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-04-03",2006,4,3,-37.1793,145.2505,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-04-04",2006,4,4,-37.1733,145.2526,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2006-04-04",2006,4,4,-37.3125,145.2868,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-04-05",2006,4,5,-37.2083,145.4278,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-04-06",2006,4,6,-37.3834,145.4656,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2005-05-11",2005,5,11,-36.7326,145.9884,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2005-05-05",2005,5,5,-36.6822,145.9896,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2005-05-12",2005,5,12,-36.963,146.018,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",3
"2006-04-25",2006,4,25,-36.963,146.018,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-04-24",2006,4,24,-36.7362,146.1015,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2005-05-09",2005,5,9,-36.7912,146.1358,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2004-10-01",2004,10,1,-38.388,145.032,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2005-01-25",2005,1,25,-38.3158,145.0658,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-04-05",2000,4,5,-36.5776,145.4666,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2000-03-16",2000,3,16,-36.622,145.48,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2008-04-30",2008,4,30,-37.5063,148.2739,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2008-04-29",2008,4,29,-37.5877,148.3252,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2008-06-09",2008,6,9,-37.7278,142.9845,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2009-02-17",2009,2,17,-38.475,143.689,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",9
"2009-02-18",2009,2,18,-38.475,143.689,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",3
"2009-02-19",2009,2,19,-38.475,143.689,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2009-02-20",2009,2,20,-38.475,143.689,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2009-05-04",2009,5,4,-38.475,143.689,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2009-01-07",2009,1,7,-38.009,146.918,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2007-01-17",2007,1,17,-37.6711,145.3584,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2007-01-16",2007,1,16,-37.675,145.404,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2007-01-16",2007,1,16,-37.6954,145.4964,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2007-01-15",2007,1,15,-37.7713,145.5787,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2010-07-06",2010,7,6,-38.7495,143.2664,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-07-06",2010,7,6,-38.7542,143.2489,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-07-06",2010,7,6,-38.7617,143.2641,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-04-11",2007,4,11,-38.207,147.265,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-11-27",2013,11,27,-37.5559,144.9136,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-10-06",2014,10,6,-38.63,145.568,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-07-10",2013,7,10,-37.4628,144.1878,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-10-02",2013,10,2,-37.5118,144.1647,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-07-15",2014,7,15,-37.4587,144.2352,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-03-06",2013,3,6,-37.442,144.3,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-03-27",2012,3,27,-37.47,144.37,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-06-23",2012,6,23,-37.4567,144.3552,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-15",2012,11,15,-37.4532,144.3238,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-08-21",2013,8,21,-37.494,144.171,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-11-13",2013,11,13,-37.4815,144.2178,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-03",2013,1,3,-37.4501,144.3394,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-10-05",2015,10,5,-38.63,145.568,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-06-06",2013,6,6,-38.3468,144.1547,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-06-08",2015,6,8,-37.3892,144.2405,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-07-20",2015,7,20,-37.3782,144.2429,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-08-31",2015,8,31,-37.3847,144.2793,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-08-05",2012,8,5,-37.4408,144.2072,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-05-17",2014,5,17,-37.4055,144.3057,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-09-27",2014,9,27,-37.405,144.309,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-11-23",2006,11,23,-20.4153333333,148.5926111111,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-11-12",2006,11,12,-21.14325,149.085,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-11-16",2006,11,16,-21.0695514785,149.000551448,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-11-15",2006,11,15,-20.9128843775,148.9979844727,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-11-06",2006,11,6,-21.1158997583,149.1609421839,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-07-10",2003,7,10,-23.1913888888,150.4038888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2007-01-13",2007,1,13,-21.0799835877,149.0256041634,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-01-11",2007,1,11,-21.0693723902,149.0126439299,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-10-24",2006,10,24,-26.1256944444,152.6544444444,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-03-31",2007,3,31,-27.3455555555,152.9541666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
